courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ENGL 598,Graduate Project,"Development, revision, and conclusion of a portfolio of graduate writing in literary criticism, linguistics, rhetoric, and/or composition. Students engage in research and present their completed projects to the graduate advisor. To be taken in the final term of the graduate program. 2 seminars.","(None, None)",English (Engl),,
EDES 101,Introduction to Architecture and Environmental Design,"Familiarization with the professional fields of architecture, landscape architecture, structural engineering, construction, and city planning. Introduction to the college's programs as they relate to individual aptitudes. The design process. Visiting speakers.","(None, None)",Environmental Design (Edes),,
EDES 123,Principles of Environmental Design,"How design relates and impacts environmental and social justice, equity, identity, community, and well-being. Design thinking, process, and tools in describing and planning the built environment. Divergent and inclusive thinking, engaging multiple publics, and expert knowledge in planning and design. Course may be offered in classroom-based or online format. Fulfills GE Area E (GE Area D4 for students on the 2017-19 or earlier catalogs).","(None, None)",Environmental Design (Edes),,
EDES 350,The Global Environment,"Interdisciplinary investigation of how human activities impact the Earth's environment on a global scale. Examination of population, resource use, climate change, and biodiversity from scientific/technical and social/economic/ historical/political perspectives. Use of remote sensing maps. Sustainable solutions. Course may be offered in classroom-based, online, or hybrid format. Crosslisted as AG/EDES/ENGR/GEOG/ISLA/SCM/UNIV 350. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Environmental Design (Edes),,
EDES 406,Sustainable Environments,"Collaboration of interdisciplinary faculty and guest speakers/panelists. Introduction, illustration and analysis of concepts and principles for sustainability to be used in all aspects of environmental design. Integration and application of knowledge of human and natural systems with environmental, social and economic concerns, from a global-to-local perspective.","(None, None)",Environmental Design (Edes),,
EDES 408,Implementing Sustainable Principles,"A primarily project-based course, intended to aid students who wish to collaborate with the purpose of implementing sustainability principles by developing tools, process or designs, for community-based projects and proposals at various scales of planning, architecture and design of the human environment to address social, environmental and economic issues.","(None, None)",Environmental Design (Edes),,
EDES 410,Advanced Implementation of Sustainable Principles,"Advanced continuation of community-based projects defined and initiated inEDES 408. Ongoing projects, individual and group, address variable scales of planning, architecture, and environmental design, with required completion at the end of the course. 2 seminars and supervised work.","(None, None)",Environmental Design (Edes),,
ENVE 111,Introduction to the Environmental Engineering Profession,"Introduction to the Environmental Engineering Program including course planning, opportunities for global and regional problems such as water quality, waste management, and sustainability. Credit/No Credit grading only. 1 activity.","(None, None)",Environmental Engineering (Enve),,
ENVE 264,Environmental Fluid Mechanics,"Theory and application of fluid statics and fluid dynamics to environmental problems in air and water systems. Fluid properties, pressure within stationary and moving systems, fluid momentum, pipe and channel flow including Bernoulli's Equation and friction effects, flow measurement systems.","(None, None)",Environmental Engineering (Enve),,
ENVE 270,Selected Topics,Directed group study of selected topics. The Class Schedule will list topic selected. Total credit limited to 8 units.,"(1, 4)",Environmental Engineering (Enve),,
ENVE 304,Process Thermodynamics,"First and second laws of thermodynamics, properties of gases, liquids and mixtures, vapor-liquid equilibria, solubility and absorption, equilibrium in chemical reactions, thermodynamic applications in environmental engineering.","(None, None)",Environmental Engineering (Enve),,
ENVE 309,Noise and Vibration Control,"Impact of noise and methods for noise reduction in industrial environments. Behavior of sound waves, selection of instrumentation, practical measurements, criteria for noise and vibration control. Laboratory and field measurements to investigate the basic principles of sound propagation and control. Assessment of noise produced by transportation and other engineering facilities.","(None, None)",Environmental Engineering (Enve),,
ENVE 323,Engineering for the Environment,"Societal importance of air and water quality and land resources. Pollutant transport and treatment technologies, including the scientific basis for these technologies. Local examples of applied pollution control technologies to meet regulatory requirements. Field trip required. Not for engineering majors. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Environmental Engineering (Enve),,
ENVE 324,Introduction to Air Pollution,"Causes and effects of air pollution on the individual, the community and industry. Legal and economic aspects. For non-majors. Not open to students in engineering or computer science. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Environmental Engineering (Enve),,
ENVE 325,Air Quality Engineering,"Causes and effects of air pollution on individual, regional, and global scales including meteorology, pollutant chemistry, global and regional transport, health impacts, regulations, air pollution control technology, and global climate change. Engineering principles to understand, model, and predict air quality.","(None, None)",Environmental Engineering (Enve),,
ENVE 331,Fundamentals of Environmental Engineering,"Description and quantification of water and air quality characteristics important for water and wastewater treatment and air pollution control. Fundamentals of kinetics, reactor configurations, toxicity and dose-response relationship. Regulations governing ambient pollutant levels and discharges. Introduction to the modeling of pollutant fate and transport. Overview of solid waste management and global environmental issues. Course may be offered in classroom-based or online format.","(None, None)",Environmental Engineering (Enve),,
ENVE 400,Special Problems,"Individual investigation, research, studies, or surveys of selected problems. Total credit limited to 4 units, with a maximum of 2 units per quarter.","(1, 2)",Environmental Engineering (Enve),,
