courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
AERO 7970,Special Topics In Aerospace Engineering,Course may be repeated for a maximum of 9 credit hours.,"(1, 3)",Aerospace Engineering,,
AERO 7980,Aerospace Engineering Project,Departmental approval. Intended for students in the MAE program. On or off-campus project. The nature of the project is to be determined by the student's major professor. Approval of the project and its final written report by the student's advisory committee is required. Course may be repeated with change in topic.,"(3, 3)",Aerospace Engineering,,
AERO 7990,Research And Thesis,Credit hours to be arranged. Course may be repeated with change in topics.,"(1, 10)",Aerospace Engineering,,
AERO 8990,Research And Dissertation,Individual doctoral dissertation research. May be repeated for credit. Course may be repeated with change in topics.,"(1, 10)",Aerospace Engineering,,
AIRF 1010,Heritage And Values I,"This is a survey course designed to introduce students to the Department of the Air Force (DAF) and provides an overview of the basic characteristics, missions, communications and organization of the Air and Space Forces. This course can only be taken in Fall Semester.","(1, 1)",Aerospace Studies (Afrotc),,
AIRF 1011,Afrotc Leadership Laboratory I,"Departmental approval. Required for all AFROTC cadets. Leadership Lab (LLAB) is a dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Department of the Air Force Second Lieutenants and complement the AFROTC academic program. It is a student planned, organized, and executed practicum conducted under the supervision of the Detachment Commander and Operations Flight Commander. This course can only be taken in Fall Semester. Course may be repeated with change in topics.","(0, 0)",Aerospace Studies (Afrotc),,
AIRF 1020,Heritage And Values Ii,"This is a survey course designed to introduce students to the Department of the Air Force (DAF) and provides an overview of the basic characteristics, missions, communications and organization of the Air and Space Forces. This course can only be taken in Spring Semester.","(1, 1)",Aerospace Studies (Afrotc),,
AIRF 1021,Afrotc Leadership Laboratory Ii,"Departmental approval. Required for all AFROTC cadets. Leadership Lab (LLAB) is a dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Department of the Air Force Second Lieutenants and complement the AFROTC academic program. It is a student planned, organized, and executed practicum conducted under the supervision of the Detachment Commander and Operations Flight Commander. This course can only be taken in Spring Semester. Course may be repeated with change in topics.","(0, 0)",Aerospace Studies (Afrotc),,
AIRF 2010,Team And Leadership Fundamentals I,This course provides a fundamental understanding of both leadership and team building. The lessons and course flow are designed to prepare students for field training and leadership positions in the detachment. This course can only be taken in Fall Semester.,"(1, 1)",Aerospace Studies (Afrotc),,
AIRF 2020,Team And Leadership Fundamentals Ii,This course provides a fundamental understanding of both leadership and team building. The lessons and course flow are designed to prepare students for field training and leadership positions in the detachment. This course can only be taken in Spring Semester.,"(1, 1)",Aerospace Studies (Afrotc),,
AIRF 3010,Leading People And Effective Communication I,"Departmental approval. This course utilizes student’s field training experience to take a more in-depth look at leadership. Special emphasis is placed on enhancing communication skills, and why that is important as a leader. Students have an opportunity to try out these leadership and management techniques in a supervised environment as juniors and seniors. This course can only be taken in Fall Semester.","(3, 3)",Aerospace Studies (Afrotc),,
AIRF 3011,Afrotc Physical Training I,Required for all AFROTC cadets. This course can only be taken in Fall Semester. Course may be repeated with change in topics.,"(0, 0)",Aerospace Studies (Afrotc),,
AIRF 3020,Leading People And Effective Communication Ii,"Departmental approval. This course utilizes student’s field training experience to take a more in-depth look at leadership. Special emphasis is placed on enhancing communication skills, and why that is important as a leader. Students have an opportunity to try out these leadership and management techniques in a supervised environment as juniors and seniors. This course can only be taken in Spring Semester.","(3, 3)",Aerospace Studies (Afrotc),,
AIRF 3021,Afrotc Physical Training Ii,Departmental approval. Required for all AFROTC cadets. This course can only be taken in Spring Semester. Course may be repeated with change in topics.,"(0, 0)",Aerospace Studies (Afrotc),,
AIRF 4010,National Security And Preparation For Active-Duty I,Departmental approval. This course is designed for college seniors and provides them the foundation to understand their role as military officers and how they are directly tied to our National Security Strategy. This course can only be taken in Fall Semester.,"(3, 3)",Aerospace Studies (Afrotc),,
AIRF 4011,Afrotc Leadership Laboratory,Departmental approval. Required AFROTC Leadership Laboratory for students who are pursuing a commission in the US Air Force. Course may be repeated with change in topics.,"(0, 0)",Aerospace Studies (Afrotc),,
AIRF 4020,National Security And Preparation For Active-Duty Ii,"Departmental approval. ""National Security and Preparation for Active-Duty"" is designed for college seniors and provides them the foundation to understand their role as military officers and how they are directly tied to our National Security Strategy. This course can only be taken in Spring Semester.","(3, 3)",Aerospace Studies (Afrotc),,
AIRF 4021,Afrotc Leadership Laboratory,Departmental approval. Required AFROTC Leadership Laboratory for students who are pursuing a commission in the US Air Force. Course may be repeated with change in topics.,"(0, 0)",Aerospace Studies (Afrotc),,
AAAS 2000,Introduction To African American & Africana Studies,"An introduction to the interdisciplinary field of African American and Africana Studies through an exploration of the literature, culture, politics, and history of African Americans and other African descended peoples. The course highlights an intentional study of blackness, including critical discussions of social and political realities, arts and aesthetics, and narratives of enslavement, freedom, and radicality.","(3, 3)",African American And Africana Studies,,
AGEC 1000,"Global Issues In Food, Agriculture, Development, And Environment","To expose students to global issues in food, agriculture, development, and natural resource/environmental economics and to learn about career opportunities in the field.","(3, 3)",Agricultural Economics,,
AGEC 3010,Agribusiness Marketing,"(ECON 2020or ECON 2023 orECON 2027). Principles and problems of marketing farm and agribusiness products including marketing methods, channels, structures, and institutions. May count eitherAGEC 3010or AGEC 3013.","(3, 3)",Agricultural Economics,,
AGEC 3050,Farm Appraisal,"Theory of land values; terminology, processes and procedures for alternative appraisal purposes; factors affecting value; and evaluation of appraisal methods.","(2, 2)",Agricultural Economics,,
AGEC 3080,Futures And Options Marketing,"(ECON 2020or ECON 2023 orECON 2027). Functions, institutions, economic performance, and practices and procedures involved in utilizing futures and options markets to manage market price risks.","(2, 2)",Agricultural Economics,,
AGEC 3100,Computer Applications In Agricultural Economics,"P/CSTAT 2010or P/CSTAT 2017or P/CSTAT 2510or P/C STAT 2513 or P/CSTAT 2610or P/CBUAL 2600. Analytical methods for agricultural economics: spreadsheet applications, optimization, regression, budgeting, and risk management.","(3, 3)",Agricultural Economics,,
AGEC 3200,Quantitative Methods In Agricultural Economics,"(MATH 1680orMATH 1610) andAGEC 3100. The course covers mathematical and econometric models for the quantitative analysis of problems in food, agricultural, development and resource/environmental economics.","(3, 3)",Agricultural Economics,,
AGEC 3300,Agricultural Policies And Trade,"Public policies affecting agriculture. Theory and significance of international trade, distribution of production and trade, issues and policies, and influence of exchange rates.","(3, 3)",Agricultural Economics,,
AGEC 3920,Agricultural Business And Economics Internship,"Departmental approval. Practical experience with agricultural business firms and agencies including finance, farm supply, production, marketing and sales and government. Course may be repeated for a maximum of 6 credit hours.","(1, 3)",Agricultural Economics,,
