subject,code,title,hours
MSMS - MSMS,MSMS 5202,Introduction to Physical Exam Skills and Patient Communication,(2)
MSMS - MSMS,MSMS 5250,Medical Ethics from a Christian Perspective,(2)
MSMS - MSMS,MSMS 5260,Health Industry & Health Disparities in the United States,(2)
MSMS - MSMS,MSMS 5300,Biostatistics,(3)
MSMS - MSMS,MSMS 5350,Pharmacology,(3)
MST - Museum Studies,MST 1300,Introduction to Museums,(3)
MST - Museum Studies,MST 1300,Introduction to Museums,(3)
MST - Museum Studies,MST 1300,Introduction to Museums,(3)
MST - Museum Studies,MST 2300,Museum Professions and Practices,(3)
MST - Museum Studies,MST 2311,Exploring Informal Science Institutions,(3)
MST - Museum Studies,MST 2330,Special Topics in Museum Studies,(3)
MST - Museum Studies,MST 3303,Introduction to Museum Educational Programming,(3)
MST - Museum Studies,MST 3304,Introduction to Cultural Collections,(3)
MST - Museum Studies,MST 3330,Special Topics in Museum Studies,(3)
MST - Museum Studies,MST 3V9R,Research,(3)
MST - Museum Studies,MST 4301,Nonprofit Perspectives,(3)
MST - Museum Studies,MST 4302,Introduction to Outreach and Community Relations for Museums,(3)
MST - Museum Studies,MST 4303,Advanced Museum Education,(3)
MST - Museum Studies,MST 4304,Museum Collections Management,(3)
MST - Museum Studies,MST 4307,Historic Buildings and Sites,(3)
MST - Museum Studies,MST 4308,Introduction to Material Culture,(3)
MST - Museum Studies,MST 4309,Introduction to American Decorative Arts,(3)
MST - Museum Studies,MST 4310,History and Curation of Book Collections,(3)
MST - Museum Studies,MST 4311,Museum Administration,(3)
MST - Museum Studies,MST 4313,Ethical Issues in Cultural Collections Management,(3)
MST - Museum Studies,MST 4324,Introduction to Archival Collections and Museums,(3)
MST - Museum Studies,MST 4330,Special Topics in Museum Studies,(3)
MST - Museum Studies,MST 4331,Exhibit Design and Preparation,(3)
MST - Museum Studies,MST 4362,Curriculum and Teaching in Informal Education Environments,(3)
MST - Museum Studies,MST 4V60,Museum Internship,(3-6)
MST - Museum Studies,MST 4V70,Independent Studies in Museums,(3-6)
MST - Museum Studies,MST 4V9R,Research,(3)
MST - Museum Studies,MST 5199,Non-Thesis Degree Completion,(1)
MST - Museum Studies,MST 5301,"The Museum: History, Philosophy, Prospects",(3)
MST - Museum Studies,MST 5304,Collections Management,(3)
MST - Museum Studies,MST 5309,Museum Education,(3)
MST - Museum Studies,MST 5311,Issues in Museum Administration,(3)
MST - Museum Studies,MST 5312,Outreach and Community Relations,(3)
MST - Museum Studies,MST 5318,"Ethical Issues in Museums, Libraries, and Archives",(3)
MST - Museum Studies,MST 5323,Historic Preservation,(3)
MST - Museum Studies,MST 5324,Archival Arrangement and Description,(3)
MST - Museum Studies,MST 5326,Archival Technology and Digital Collections Management,(3)
MST - Museum Studies,MST 5327,Special Topics in Museum Studies,(3)
MST - Museum Studies,MST 5328,American Material Culture,(3)
MST - Museum Studies,MST 5329,American Decorative Arts,(3)
MST - Museum Studies,MST 5331,Design and Management of Museum Exhibits,(3)
MST - Museum Studies,MST 5340,Leadership in Museum Administration,(3)
MST - Museum Studies,MST 5341,"Advanced Development, Fundraising, & Grants for Museums",(3)
MST - Museum Studies,MST 5V40,Independent Studies in Museums,(1-4)
MST - Museum Studies,MST 5V97,Master's Internship,(3-6)
MTH - Mathematics,MTH 1109,Business Calculus Supplement,(1)
MTH - Mathematics,MTH 1109,Business Calculus Supplement,(1)
MTH - Mathematics,MTH 1109,Business Calculus Supplement,(1)
MTH - Mathematics,MTH 1121,Calculus Supplement,(1)
MTH - Mathematics,MTH 1220,Algebra Review,(2)
MTH - Mathematics,MTH 1301,Ideas in Mathematics,(3)
MTH - Mathematics,MTH 1308,Precalculus for Business Students,(3)
MTH - Mathematics,MTH 1309,Calculus for Business Students,(3)
MTH - Mathematics,MTH 1311,Mathematics for Business Analysis,(3)
MTH - Mathematics,MTH 1315,"Patterns, Relationships, and Number Concepts",(3)
MTH - Mathematics,MTH 1316,Geometry and Measurement,(3)
MTH - Mathematics,MTH 1320,Precalculus Mathematics,(3)
MTH - Mathematics,MTH 1321,Calculus I,(3)
MTH - Mathematics,MTH 1322,Calculus II,(3)
MTH - Mathematics,MTH 2316,Algebra and Functions,(3)
MTH - Mathematics,MTH 2316,Algebra and Functions,(3)
MTH - Mathematics,MTH 2317,Functions and the Mathematics of Change,(3)
MTH - Mathematics,MTH 2321,Calculus III,(3)
MTH - Mathematics,MTH 2V90,Introduction to Research in Mathematics,(1-3)
MTH - Mathematics,MTH 3300,Foundations of Mathematics,(3)
MTH - Mathematics,MTH 3312,Foundations of Combinatorics and Algebra,(3)
MTH - Mathematics,MTH 3318,Data and Chance,(3)
MTH - Mathematics,MTH 3323,Introduction to Analysis,(3)
MTH - Mathematics,MTH 3324,Numerical Methods,(3)
MTH - Mathematics,MTH 3325,Ordinary Differential Equations,(3)
MTH - Mathematics,MTH 3326,Partial Differential Equations,(3)
MTH - Mathematics,MTH 3327,Partial Differential Equations for the Social Sciences,(3)
MTH - Mathematics,MTH 3340,Mathematics through Technology,(3)
MTH - Mathematics,MTH 3345,Intermediate Logic,(3)
MTH - Mathematics,MTH 3350,Structure of Modern Geometry,(3)
MTH - Mathematics,MTH 3351,Proof and Reasoning in Mathematics for Middle School Math Teachers,(3)
MTH - Mathematics,MTH 3370,Mathematical Methods of Operations Research,(3)
MTH - Mathematics,MTH 3374,Introduction to Mathematical Modeling,(3)
MTH - Mathematics,MTH 3V90,Advanced Undergraduate Research in Mathematics,(1-3)
MTH - Mathematics,MTH 3V9R,Research,(3)
MTH - Mathematics,MTH 4313,Number Theory,(3)
MTH - Mathematics,MTH 4314,Abstract Algebra,(3)
MTH - Mathematics,MTH 4316,Linear Algebra and Matrix Theory,(3)
MTH - Mathematics,MTH 4322,Numerical Analysis,(3)
MTH - Mathematics,MTH 4324,Systems of Ordinary Differential Equations,(3)
MTH - Mathematics,MTH 4326,Advanced Calculus I,(3)
MTH - Mathematics,MTH 4327,Advanced Calculus II,(3)
MTH - Mathematics,MTH 4328,Numerical Linear Algebra,(3)
MTH - Mathematics,MTH 4329,Theory of Functions of a Complex Variable,(3)
MTH - Mathematics,MTH 4343,Topics in Mathematics for Prospective Teachers,(3)
MTH - Mathematics,MTH 4345,Mathematical Logic,(3)
MTH - Mathematics,MTH 4375,Linear Programming,(3)
MTH - Mathematics,MTH 4V90,Topics in Mathematics,(1-3)
MTH - Mathematics,MTH 4V9R,Research,(3)
MTH - Mathematics,MTH 5100,Teaching Mathematics,(1)
MTH - Mathematics,MTH 5101,Teaching Mathematics Practicum,(3)
MTH - Mathematics,MTH 5310,Advanced Abstract Algebra I,(3)
MTH - Mathematics,MTH 5311,Advanced Abstract Algebra II,(3)
MTH - Mathematics,MTH 5316,Linear Algebra and Matrix Theory,(3)
MTH - Mathematics,MTH 5323,Theory of Functions of Real Variables I,(3)
MTH - Mathematics,MTH 5324,Theory of Functions of Real Variables II,(3)
MTH - Mathematics,MTH 5325,Theory of Differential Equations,(3)
MTH - Mathematics,MTH 5326,Theory of Partial Differential Equations,(3)
MTH - Mathematics,MTH 5330,Topology,(3)
MTH - Mathematics,MTH 5331,Algebraic Topology I,(3)
MTH - Mathematics,MTH 5332,Algebraic Topology II,(3)
MTH - Mathematics,MTH 5340,Differential Geometry,(3)
MTH - Mathematics,MTH 5344,Probability Theory,(3)
MTH - Mathematics,MTH 5345,Functional Analysis,(3)
MTH - Mathematics,MTH 5350,Complex Analysis,(3)
MTH - Mathematics,MTH 5351,Applications of Complex Analysis,(3)
MTH - Mathematics,MTH 5360,Applied Mathematics I,(3)
MTH - Mathematics,MTH 5361,Applied Mathematics II,(3)
MTH - Mathematics,MTH 5V91,Special Topics in Algebra for Graduates,(1-3)
MTH - Mathematics,MTH 5V92,Special Topics in Analysis for Graduates,(1-3)
MTH - Mathematics,MTH 5V95,Special Topics in Topology-Geometry,(1-3)
MTH - Mathematics,MTH 5V96,Special Topics in Graph Theory,(1-3)
MTH - Mathematics,MTH 6310,Commutative Rings and Modules,(3)
MTH - Mathematics,MTH 6311,Non-Commutative Rings and Modules,(3)
MTH - Mathematics,MTH 6312,Abelian Group Theory,(3)
MTH - Mathematics,MTH 6315,Homological Algebra,(3)
MTH - Mathematics,MTH 6322,Approximation Theory,(3)
MTH - Mathematics,MTH 6325,Numerical Solutions of Partial Differential Equations,(3)
MTH - Mathematics,MTH 6340,Compact Lie Groups,(3)
MTH - Mathematics,MTH 6341,Lie Algebras,(3)
MTH - Mathematics,MTH 6342,Semisimple Lie Groups,(3)
MTH - Mathematics,MTH 6350,Set and Model Theory,(3)
MTH - Mathematics,MTH 6360,Harmonic Analysis and Singular Integrals,(3)
MTH - Mathematics,MTH 6362,Fourier Analysis on Euclidean Spaces,(3)
MTH - Mathematics,MTH 6363,Analytic Number Theory,(3)
MTH - Mathematics,MTH 6364,Algebraic Number Theory,(3)
MTH - Mathematics,MTH 6365,Topics in Combinatorics,(3)
MTH - Mathematics,MTH 6366,Topic in Noncommutative Analysis,(3)
MTH - Mathematics,MTH 6367,Topics in Complex Analysis: Elliptic and Automorphic Functions,(3)
MTH - Mathematics,MTH 6368,Topics in Spectral Theory I,(3)
MTH - Mathematics,MTH 6369,Topics in Operator Theory II: Compact Operators,(3)
MTH - Mathematics,MTH 6V00,Graduate Research,(1-10)
MTH - Mathematics,MTH 6V13,Advanced Topics in Algebra,(1-3)
MTH - Mathematics,MTH 6V23,Advanced Topics in Analysis,(1-3)
MTH - Mathematics,MTH 6V28,Advanced Topics in Numerical Analysis,(1-3)
MTH - Mathematics,MTH 6V30,Advanced Topics in Topology,(1-3)
MUEN - Music Ensemble,MUEN 1010,Spring Athletic Bands,(0)
MUEN - Music Ensemble,MUEN 1010,Spring Athletic Bands,(0)
MUEN - Music Ensemble,MUEN 1010,Spring Athletic Bands,(0)
MUEN - Music Ensemble,MUEN 1050,Ensemble,(0)
MUEN - Music Ensemble,MUEN 1100,A Cappella Choir,(1)
MUEN - Music Ensemble,MUEN 1101,Orchestra,(1)
MUEN - Music Ensemble,MUEN 1102,Marching Band,(1)
MUEN - Music Ensemble,MUEN 1103,Symphonic Band,(1)
MUEN - Music Ensemble,MUEN 1104,Opera,(1)
MUEN - Music Ensemble,MUEN 1105,Chamber Singers,(1)
MUEN - Music Ensemble,MUEN 1106,Jazz Ensemble,(1)
MUEN - Music Ensemble,MUEN 1107,Concert Choir,(1)
MUEN - Music Ensemble,MUEN 1108,Wind Ensemble,(1)
MUEN - Music Ensemble,MUEN 1109,Concert Band,(1)
MUEN - Music Ensemble,MUEN 1120,Early Music Ensemble,(1)
MUEN - Music Ensemble,MUEN 1121,Baylor University Men's Choir,(1)
MUEN - Music Ensemble,MUEN 1122,Small Vocal Ensemble,(1)
MUEN - Music Ensemble,MUEN 1124,Women's Choir,(1)
MUEN - Music Ensemble,MUEN 1125,Baylor Bronze,(1)
MUEN - Music Ensemble,MUEN 1126,Baylor Bells,(1)
MUEN - Music Ensemble,MUEN 1130,Chamber Music (Strings),(1)
MUEN - Music Ensemble,MUEN 1131,Chamber Music (Brass),(1)
MUEN - Music Ensemble,MUEN 1132,Chamber Music (Woodwind),(1)
MUEN - Music Ensemble,MUEN 1133,Chamber Music (Percussion),(1)
MUEN - Music Ensemble,MUEN 1134,Harp Ensemble,(1)
MUEN - Music Ensemble,MUEN 1135,Piano Ensemble,(1)
MUEN - Music Ensemble,MUEN 1136,Studio Accompanying,(1)
MUEN - Music Ensemble,MUEN 1137,Keyboard Skills,(1)
MUEN - Music Ensemble,MUEN 1138,Jazz Combo,(1)
MUEN - Music Ensemble,MUEN 1139,Keyboard Skills II,(1)
MUEN - Music Ensemble,MUEN 1140,Collaborative Keyboard Practicum in Band,(1)
MUEN - Music Ensemble,MUEN 1142,Collaborative Keyboard Practicum in Orchestra,(1)
MUEN - Music Ensemble,MUEN 1193,Baylor Bella Voce,(1)
MUEN - Music Ensemble,MUEN 2113,"Introduction to Harmonization, Transposition & Modulation at the Organ and Piano",(1)
MUEN - Music Ensemble,MUEN 4134,Instrumental Ensemble Keyboard Internship,(1)
MUEN - Music Ensemble,MUEN 5001,Orchestra,(0)
MUEN - Music Ensemble,MUEN 5002,A Cappella Choir,(0)
MUEN - Music Ensemble,MUEN 5003,Symphonic Band,(0)
MUEN - Music Ensemble,MUEN 5004,Opera,(0)
MUEN - Music Ensemble,MUEN 5005,Chamber Singers,(0)
MUEN - Music Ensemble,MUEN 5006,Jazz Ensemble,(0)
MUEN - Music Ensemble,MUEN 5007,Concert Choir,(0)
MUEN - Music Ensemble,MUEN 5008,Wind Ensemble,(0)
MUEN - Music Ensemble,MUEN 5009,Concert Band,(0)
MUEN - Music Ensemble,MUEN 5020,Early Music Ensemble,(0)
MUEN - Music Ensemble,MUEN 5021,Baylor University Men's Choir,(0)
MUEN - Music Ensemble,MUEN 5022,Small Vocal Ensemble,(0)
MUEN - Music Ensemble,MUEN 5024,Women's Choir,(0)
MUEN - Music Ensemble,MUEN 5025,Baylor Bronze,(0)
MUEN - Music Ensemble,MUEN 5026,Baylor Handbell Ensemble,(0)
MUEN - Music Ensemble,MUEN 5030,Chamber Music (Strings),(0)
MUEN - Music Ensemble,MUEN 5031,Chamber Music (Brass),(0)
MUEN - Music Ensemble,MUEN 5032,Chamber Music (Woodwinds),(0)
MUEN - Music Ensemble,MUEN 5033,Chamber Music (Percussion),(0)
MUEN - Music Ensemble,MUEN 5035,Piano Ensemble,(0)
MUEN - Music Ensemble,MUEN 5036,Studio Accompanying,(0)
MUEN - Music Ensemble,MUEN 5050,Ensemble,(0)
MUEN - Music Ensemble,MUEN 5093,Baylor Belle Voce - Advanced Womens Ensemble,(0)
MUEN - Music Ensemble,MUEN 5130,Chamber Music (Strings),(1)
MUEN - Music Ensemble,MUEN 5131,Chamber Music (Brass),(1)
MUEN - Music Ensemble,MUEN 5132,Chamber Music (Woodwinds),(1)
MUEN - Music Ensemble,MUEN 5133,Chamber Music (Percussion),(1)
MUEN - Music Ensemble,MUEN 5134,Collaborative Keyboard Practicum in Band,(1)
MUEN - Music Ensemble,MUEN 5135,Collaborative Keyboard Practicum in Choir,(1)
MUEN - Music Ensemble,MUEN 5136,Advanced Performers Certificate Collaborative Keyboard,(1)
MUS - Music,MUS 1001,Recital Attendance,(0)
MUS - Music,MUS 1001,Recital Attendance,(0)
MUS - Music,MUS 1001,Recital Attendance,(0)
MUS - Music,MUS 1002,Academic Division Colloquium,(0)
MUS - Music,MUS 1004,Music Education Convocation,(0)
MUS - Music,MUS 1007,Church Music Forum,(0)
MUS - Music,MUS 1095,Introductory Musicianship,(1)
MUS - Music,MUS 1100,Introductory Musicianship,(1)
MUS - Music,MUS 1101,Musicianship I,(1)
MUS - Music,MUS 1102,Musicianship II,(1)
MUS - Music,MUS 1107,Beginning Composition I,(1)
MUS - Music,MUS 1108,Beginning Composition II,(1)
MUS - Music,MUS 1111,Flute-Saxophone,(1)
MUS - Music,MUS 1112,Oboe-Bassoon,(1)
MUS - Music,MUS 1113,Clarinet,(1)
MUS - Music,MUS 1114,Trumpet-Horn,(1)
MUS - Music,MUS 1115,Trombone-Baritone-Tuba,(1)
MUS - Music,MUS 1116,Strings (for nonstring players),(1)
MUS - Music,MUS 1117,Violin (for string majors),(1)
MUS - Music,MUS 1118,Viola (for string majors),(1)
MUS - Music,MUS 1119,Percussion,(1)
MUS - Music,MUS 1120,Cello (for string majors),(1)
MUS - Music,MUS 1121,Double-Bass (for string majors),(1)
MUS - Music,MUS 1124,Class Voice,(1)
MUS - Music,MUS 1125,Beginning Class Piano,(1)
MUS - Music,MUS 1131,"Class Piano, Grade Level I (For Music Majors)",(1)
MUS - Music,MUS 1132,"Class Piano, Grade Level II (For Music Majors)",(1)
MUS - Music,MUS 1133,"Class Piano, Grade Level III (For Music Majors)",(1)
MUS - Music,MUS 1134,"Class Piano, Grade Level IV (For Music Majors)",(1)
MUS - Music,MUS 1150,English and Italian Diction,(1)
MUS - Music,MUS 1151,German Diction,(1)
MUS - Music,MUS 1152,French Diction,(1)
MUS - Music,MUS 1161,Violin Orchestral Excerpts I,(1)
MUS - Music,MUS 1162,Violin Orchestral Excerpts II,(1)
MUS - Music,MUS 1163,Violin Orchestral Excerpts III,(1)
MUS - Music,MUS 1164,Violin Orchestral Excerpts IV,(1)
MUS - Music,MUS 1171,Viola Orchestral Excerpts I,(1)
MUS - Music,MUS 1172,Viola Orchestral Excerpts II,(1)
MUS - Music,MUS 1173,Viola Orchestral Excerpts III,(1)
MUS - Music,MUS 1174,Viola Orchestral Excerpts IV,(1)
MUS - Music,MUS 1181,Cello Orchestral Excerpts I,(1)
MUS - Music,MUS 1182,Cello Orchestral Excerpts II,(1)
MUS - Music,MUS 1183,Cello Orchestral Excerpts III,(1)
MUS - Music,MUS 1184,Cello Orchestral Excerpts IV,(1)
MUS - Music,MUS 1191,Double Bass Orchestral Excerpts I,(1)
MUS - Music,MUS 1192,Double Bass Orchestral Excerpts II,(1)
MUS - Music,MUS 1193,Double Bass Orchestral Excerpts III,(1)
MUS - Music,MUS 1194,Double Bass Orchestral Excerpts IV,(1)
MUS - Music,MUS 1195,Harp Orchestral Excerpts I,(1)
MUS - Music,MUS 1196,Harp Orchestral Excerpts II,(1)
MUS - Music,MUS 1197,Harp Orchestral Excerpts III,(1)
MUS - Music,MUS 1198,Harp Orchestral Excerpts IV,(1)
MUS - Music,MUS 11B1,Undergraduate Trumpet,(1)
MUS - Music,MUS 11B2,Undergraduate Horn,(1)
MUS - Music,MUS 11B3,Undergraduate Trombone,(1)
MUS - Music,MUS 11B4,Undergraduate Baritone,(1)
MUS - Music,MUS 11B5,Undergraduate Tuba,(1)
MUS - Music,MUS 11B6,Applied Lessons in Natural (Baroque) Trumpet,(1)
MUS - Music,MUS 11H1,Undergraduate Harp,(1)
MUS - Music,MUS 11K1,Undergraduate Piano,(1)
MUS - Music,MUS 11K2,Undergraduate Organ,(1)
MUS - Music,MUS 11K3,Undergraduate Harpsichord,(1)
MUS - Music,MUS 11K4,Undergraduate Carillon,(1)
